datetime,open,high,low,close,volume
"01,08,23 13:19",28902.48,28902.49,28902.48,28902.49,4.68658
"01,08,23 13:04",28868.34,28882.9,28864,28882.89,37.51472
"01,08,23 12:49",28880.99,28884.32,28879.39,28879.39,19.58269
"01,08,23 12:34",28889.99,28890,28864,28879.98,44.65591
"01,08,23 12:19",28850.98,28852,28838,28851.1,30.28304
"01,08,23 12:04",28852,28874,28851.99,28874,16.1482
"01,08,23 11:49",28880.66,28883.29,28880.65,28883.1,46.3739
"01,08,23 11:34",28879.13,28879.13,28873.34,28873.34,15.15964
"01,08,23 11:19",28913.3,28913.31,28913.3,28913.3,1.85653
"01,08,23 11:04",28916.27,28916.27,28916.26,28916.27,5.47457
"01,08,23 10:49",28925.93,28925.93,28925.92,28925.93,3.82336
"01,08,23 10:34",28916.27,28916.27,28916.26,28916.26,5.30538
"01,08,23 10:19",28913.74,28913.75,28912.47,28912.47,9.81567
"01,08,23 10:04",28920.89,28920.89,28920.74,28920.74,8.24998
"01,08,23 09:49",28930.96,28930.97,28930.96,28930.96,5.863
"01,08,23 09:34",28934.01,28934.01,28933,28933.01,21.95929
"01,08,23 09:19",28959.36,28959.36,28959.35,28959.36,6.08587
"01,08,23 09:04",28962.73,28965.62,28962.72,28962.73,18.91759
"01,08,23 08:49",28953.92,28956,28953.91,28955.99,31.5146
"01,08,23 08:34",28944.19,28954,28942.17,28953.99,19.61171
"01,08,23 08:19",28925.78,28926.71,28925.77,28926.71,6.67654
"01,08,23 08:04",28942,28942,28937.5,28937.5,19.43073
"01,08,23 07:49",28933.45,28933.57,28924.4,28924.41,33.28436
"01,08,23 07:34",28917.99,28918,28916.88,28917.7,21.50961
"01,08,23 07:19",28916.09,28916.1,28913.34,28913.35,12.34618
"01,08,23 07:04",28927.92,28928,28922.59,28922.6,56.03462
"01,08,23 06:49",28931.21,28931.93,28931.2,28931.93,5.63559
"01,08,23 06:34",28953.08,28960.57,28953.07,28960.56,12.30358
"01,08,23 06:19",28922.71,28922.72,28920.97,28920.98,4.36914
"01,08,23 06:04",28908,28918,28908,28918,14.57035
"01,08,23 05:49",28892.51,28892.51,28892.5,28892.5,4.10039
"01,08,23 05:34",28898.77,28905.73,28898.76,28905.72,14.71006
"01,08,23 05:19",28891.94,28902.39,28891.93,28902.39,11.16636
"01,08,23 05:04",28883.63,28883.64,28882.34,28882.35,9.16868
"01,08,23 04:49",28882.43,28882.44,28870,28870.01,65.78208
"01,08,23 04:34",28881.99,28886.55,28881.99,28886.55,3.23134
"01,08,23 04:19",28875.27,28876.7,28866,28876.7,14.01933
"01,08,23 04:04",28835.35,28850,28835.35,28848.48,52.13245
"01,08,23 03:49",28854,28864.84,28838.73,28864.83,102.32828
"01,08,23 03:34",28902.5,28902.51,28890.73,28893.11,24.49993
"01,08,23 03:19",28924.28,28924.29,28922.38,28922.38,15.32367
"01,08,23 03:04",28933.21,28944,28928,28928.01,41.61584
"01,08,23 02:49",28973.99,28979.92,28969.96,28969.96,30.35318
"01,08,23 02:34",28974.86,28974.87,28966.18,28969.77,12.83155
"01,08,23 02:19",28984.99,29012,28984.99,29011.11,75.04595
"01,08,23 02:04",29207.08,29218.74,29207.07,29216.39,12.51567
"01,08,23 01:49",29233.99,29234,29225.77,29225.77,14.96034
"01,08,23 01:34",29225.35,29231.26,29225.05,29230.68,24.08741
"01,08,23 01:19",29300.01,29300.01,29298,29300,4.13793
"01,08,23 01:04",29291.44,29334,29291.44,29332.09,108.31702
"01,08,23 00:49",29279,29279,29278.99,29279,2.91403
"01,08,23 00:34",29253.02,29253.02,29251.33,29251.34,8.73419
"01,08,23 00:19",29228,29232.92,29224.01,29232.92,25.67767
"01,08,23 00:04",29228.94,29228.95,29228.94,29228.94,4.44033
"31,07,23 23:49",29236.34,29238.57,29236.34,29238.57,6.78962
"31,07,23 23:34",29210.22,29215.16,29210.21,29215.15,7.81126
"31,07,23 23:19",29212.01,29212.01,29211.04,29211.05,2.59815
"31,07,23 23:04",29201.25,29201.26,29201.25,29201.26,4.17637
"31,07,23 22:49",29203.24,29203.25,29203.23,29203.25,9.39313
"31,07,23 22:34",29228.4,29228.4,29228,29228.01,0.94583
"31,07,23 22:19",29228,29235,29227.99,29234.99,8.64271
"31,07,23 22:04",29216.19,29216.2,29214.06,29214.07,8.84282
"31,07,23 21:49",29224.7,29224.71,29224.19,29224.2,5.35668
"31,07,23 21:34",29217.18,29259.4,29217.18,29252.01,41.61205
"31,07,23 21:19",29217.5,29229.32,29217.49,29229.29,23.14574
"31,07,23 21:04",29198.01,29198.01,29176.58,29191.99,39.73055
"31,07,23 20:49",29184.01,29186,29175,29175.01,15.81264
"31,07,23 20:34",29257.99,29257.99,29254.86,29254.87,7.61054
"31,07,23 20:19",29202,29224,29201.99,29222,31.44801
"31,07,23 20:04",29162.61,29162.61,29127.7,29132.01,56.58924
"31,07,23 19:49",29222.01,29222.01,29222,29222.01,5.57065
"31,07,23 19:34",29224.69,29237.54,29224.69,29237.54,9.8905
"31,07,23 19:19",29204.12,29207.99,29204.12,29207.98,7.47965
"31,07,23 19:04",29184.29,29184.29,29176,29176,33.47919
"31,07,23 18:49",29187.92,29205.74,29187.91,29205.74,13.07107
"31,07,23 18:34",29209.99,29210,29202,29209.99,36.16753
"31,07,23 18:19",29202.21,29202.21,29202.2,29202.2,3.17509
"31,07,23 18:04",29202.01,29202.01,29202,29202.01,4.49885
"31,07,23 17:49",29260.76,29274.99,29257.2,29266.84,42.89552
"31,07,23 17:34",29192.36,29192.37,29188.21,29188.21,4.7138
"31,07,23 17:19",29202.01,29204.73,29202,29204.73,9.47169
"31,07,23 17:04",29220,29220.01,29216,29216,5.84948
"31,07,23 16:49",29250.78,29250.79,29247.39,29247.39,10.4698
"31,07,23 16:34",29257.23,29265.27,29257.22,29265.26,17.94775
"31,07,23 16:19",29238.01,29240,29228,29238.01,34.34703
"31,07,23 16:04",29257.19,29265.07,29257.19,29265.06,15.51413
"31,07,23 15:49",29266.6,29266.61,29260.07,29260.07,9.06724
"31,07,23 15:34",29276,29293.42,29275.99,29292.81,17.24085
"31,07,23 15:19",29310.62,29317.39,29310.62,29317.38,12.33436
"31,07,23 15:04",29323.48,29335,29323.48,29335,30.21921
"31,07,23 14:49",29314.91,29321.79,29314.9,29318.24,19.35461
"31,07,23 14:34",29314.97,29314.97,29300,29302.93,22.98162
"31,07,23 14:19",29348.23,29349.44,29348.22,29348.95,7.00648
"31,07,23 14:04",29330.97,29339.71,29330.97,29339.71,18.11955
"31,07,23 13:49",29413.32,29417.34,29410,29410.01,14.85291
"31,07,23 13:34",29425.88,29430.03,29421.4,29421.53,18.78138
"31,07,23 13:19",29454,29454,29453.99,29453.99,3.17824
"31,07,23 13:04",29461.15,29465.35,29461.14,29465.33,19.90729
"31,07,23 12:49",29456,29459.46,29455.99,29459.46,7.14261
"31,07,23 12:34",29440,29440.01,29434.36,29434.37,10.36717
"31,07,23 12:19",29397.43,29399.79,29397.42,29399.78,36.29952
"31,07,23 12:04",29407.68,29407.68,29406,29406,20.15948
"31,07,23 11:49",29393.89,29393.89,29393.88,29393.89,2.23782
"31,07,23 11:34",29393.18,29393.19,29392.01,29392.02,4.00992
"31,07,23 11:19",29400,29400,29398,29398.01,17.25116
"31,07,23 11:04",29391.86,29391.87,29391.86,29391.86,2.75618
"31,07,23 10:49",29380.15,29381.79,29377.48,29381.78,41.65347
"31,07,23 10:34",29403.56,29403.56,29400.12,29400.12,9.07869
"31,07,23 10:19",29394.57,29394.57,29394.56,29394.56,8.9086
"31,07,23 10:04",29380.47,29380.48,29380.47,29380.47,2.18141
"31,07,23 09:49",29337.13,29349.53,29337.13,29349.52,55.77767
"31,07,23 09:34",29359.33,29359.34,29344.1,29349.53,25.87713
"31,07,23 09:19",29360.74,29360.74,29355.12,29355.12,12.46578
"31,07,23 09:04",29391.97,29391.98,29391.87,29391.88,6.71967
"31,07,23 08:49",29379.56,29385.18,29378.52,29378.53,50.77684
"31,07,23 08:34",29388,29388.01,29388,29388,2.88215
"31,07,23 08:19",29367.45,29367.45,29356.04,29359.35,15.12147
"31,07,23 08:04",29375.26,29375.26,29375.25,29375.26,2.83686
"31,07,23 07:49",29397.08,29397.08,29394.77,29394.78,6.05073
"31,07,23 07:34",29410.95,29410.96,29410.95,29410.96,1.46704
"31,07,23 07:19",29387.48,29391.18,29387.47,29391.17,32.41231
"31,07,23 07:04",29402.09,29405.55,29402.08,29405.55,9.94843
"31,07,23 06:49",29395.5,29395.51,29395.5,29395.5,2.52013
"31,07,23 06:34",29420.05,29420.06,29412.13,29412.14,35.53754
"31,07,23 06:19",29410,29410.01,29410,29410.01,12.55914
"31,07,23 06:04",29368.36,29369.64,29368.36,29369.63,18.10621
"31,07,23 05:49",29394,29394,29393.99,29394,7.33686
"31,07,23 05:34",29417.95,29417.96,29414,29415.07,5.98212
"31,07,23 05:19",29406.23,29410,29406.22,29410,6.87891
"31,07,23 05:04",29392.51,29395.01,29392.51,29395,6.1125
"31,07,23 04:49",29408.18,29408.19,29408.18,29408.18,6.24638
"31,07,23 04:34",29400.53,29400.53,29394,29394.01,13.06654
"31,07,23 04:19",29423.46,29423.47,29423.46,29423.47,7.38206
"31,07,23 04:04",29426.49,29427.01,29424.99,29425,16.9116
"31,07,23 03:49",29423.16,29434,29423.16,29426,14.72781
"31,07,23 03:34",29438,29438,29437.99,29437.99,2.39429
"31,07,23 03:19",29420.34,29421.72,29420.34,29421.71,3.84765
"31,07,23 03:04",29444.01,29444.01,29444,29444.01,3.08041
"31,07,23 02:49",29457.33,29457.34,29455.35,29455.35,13.85585
"31,07,23 02:34",29494.01,29496.66,29494,29494.77,8.44807
"31,07,23 02:19",29451.99,29452,29451.99,29451.99,0.52588
"31,07,23 02:04",29462.51,29464.99,29462.5,29464.78,6.07573
"31,07,23 01:49",29410.87,29410.87,29410.86,29410.87,4.19446
"31,07,23 01:34",29450.19,29451.31,29446.01,29451.3,26.87786
"31,07,23 01:19",29384.22,29399.61,29384.21,29399.6,16.87974
"31,07,23 01:04",29434.94,29442.51,29428.27,29428.28,33.63753
"31,07,23 00:49",29465.72,29494,29465.71,29492.4,42.42569
"31,07,23 00:34",29293.27,29304,29293.27,29304,8.94173
"31,07,23 00:19",29269.85,29280,29269.85,29280,5.17449
"31,07,23 00:04",29283.54,29288,29280,29287.99,20.85562
"30,07,23 23:49",29264,29266,29258,29265.99,11.03595
"30,07,23 23:34",29267.12,29274.3,29267.11,29274.29,9.81382
"30,07,23 23:19",29228.5,29233.3,29228.5,29233.29,8.37342
"30,07,23 23:04",29166.9,29169.51,29166.9,29169.5,6.48128
"30,07,23 22:49",29157.5,29157.51,29157.5,29157.5,1.63305
"30,07,23 22:34",29165.57,29165.58,29165.57,29165.58,0.95642
"30,07,23 22:19",29168.08,29173.91,29168.07,29173.9,11.47723
"30,07,23 22:04",29202.28,29202.28,29192,29192,19.54639
"30,07,23 21:49",29193.51,29196.55,29192.96,29196.55,7.06289
"30,07,23 21:34",29210.67,29210.67,29195.12,29195.12,9.83771
"30,07,23 21:19",29214.11,29214.12,29206,29206,5.64865
"30,07,23 21:04",29240,29253.52,29240,29250.03,35.46103
"30,07,23 20:49",29183.09,29194.74,29183.08,29190,11.82962
"30,07,23 20:34",29147.5,29164.75,29147.5,29164.75,23.5027
"30,07,23 20:19",29182.48,29182.49,29168,29168.02,32.50066
"30,07,23 20:04",29095.88,29132.94,29095.88,29105.56,51.27701
"30,07,23 19:49",29286.89,29286.89,29259.37,29265.16,212.93197
"30,07,23 19:34",29353.26,29353.27,29353.26,29353.27,11.04815
"30,07,23 19:19",29353.45,29353.46,29353.45,29353.46,2.49696
"30,07,23 19:04",29358.01,29358.02,29356,29356.01,10.15435
"30,07,23 18:49",29366,29366.01,29357.9,29358.27,6.59515
"30,07,23 18:34",29377.28,29377.28,29377.27,29377.27,3.31109
"30,07,23 18:19",29378.45,29379.86,29378.44,29379.86,6.83861
"30,07,23 18:04",29399.17,29399.18,29399.17,29399.18,0.9259
"30,07,23 17:49",29382,29382.01,29382,29382.01,6.15545
"30,07,23 17:34",29374.53,29374.53,29374.52,29374.52,1.92639
"30,07,23 17:19",29359.78,29364,29359.77,29363.99,6.04998
"30,07,23 17:04",29374.01,29374.61,29374,29374.6,3.13205
"30,07,23 16:49",29374,29381.01,29374,29381,4.43184
"30,07,23 16:34",29344,29349.91,29337,29337,15.39565
"30,07,23 16:19",29388,29388,29378.91,29378.91,11.89874
"30,07,23 16:04",29331.11,29335.86,29326,29335.86,28.81785
"30,07,23 15:49",29397.77,29397.77,29397.76,29397.77,2.908
"30,07,23 15:34",29410.02,29410.02,29406,29407.99,10.28224
"30,07,23 15:19",29403.46,29413.54,29403.46,29413.54,12.24523
"30,07,23 15:04",29446.1,29446.11,29430,29442.03,40.01961
"30,07,23 14:49",29392.27,29392.27,29384,29391.99,21.48224
"30,07,23 14:34",29301.33,29303.95,29300.9,29303.94,7.64446
"30,07,23 14:19",29305.79,29309,29305.78,29309,6.3027
"30,07,23 14:04",29290.71,29290.71,29289.93,29289.94,33.58714
"30,07,23 13:49",29302.21,29302.21,29302.2,29302.2,6.42311
"30,07,23 13:34",29298.81,29303.15,29298.81,29303.14,37.33223
"30,07,23 13:19",29317,29317.01,29316.06,29316.06,4.08399
"30,07,23 13:04",29322,29322,29321.99,29321.99,1.18752
"30,07,23 12:49",29325.52,29325.52,29325.21,29325.22,19.90422
"30,07,23 12:34",29318.18,29318.18,29317.55,29317.55,4.842
"30,07,23 12:19",29327.74,29327.75,29327.74,29327.75,4.16796
"30,07,23 12:04",29315.83,29315.83,29310.38,29310.39,10.59185
"30,07,23 11:49",29326.17,29326.17,29316.84,29316.84,28.53307
"30,07,23 11:34",29266.01,29267.35,29266,29267.34,2.71923
"30,07,23 11:19",29289.7,29289.7,29289.69,29289.69,1.57668
"30,07,23 11:04",29283,29283,29282.99,29283,10.8991
"30,07,23 10:49",29268.43,29268.44,29267.75,29267.75,4.60136
"30,07,23 10:34",29281.81,29281.81,29281.8,29281.8,3.60646
"30,07,23 10:19",29284.04,29284.05,29284.04,29284.04,6.09922
"30,07,23 10:04",29279.99,29280,29279.99,29280,1.5976
"30,07,23 09:49",29280.01,29280.01,29278,29278.01,10.41482
"30,07,23 09:34",29283.21,29283.21,29283.2,29283.21,3.35444
"30,07,23 09:19",29284.06,29284.06,29284.05,29284.05,2.26189
"30,07,23 09:04",29296.01,29296.01,29294,29294,1.9496
"30,07,23 08:49",29299.99,29300,29299.99,29300,1.67904
"30,07,23 08:34",29299.39,29299.39,29299.38,29299.39,2.19613
"30,07,23 08:19",29299.18,29299.99,29299.18,29299.99,3.28686
"30,07,23 08:04",29292.66,29292.66,29292.65,29292.66,2.48434
"30,07,23 07:49",29288.85,29289.96,29288.84,29289.95,8.27111
"30,07,23 07:34",29278.61,29278.62,29278.61,29278.62,2.57525
"30,07,23 07:19",29284,29284.01,29284,29284.01,1.57291
"30,07,23 07:04",29284.01,29284.01,29284,29284.01,2.2951
"30,07,23 06:49",29281.47,29281.7,29281.47,29281.69,5.8887
"30,07,23 06:34",29274.01,29277.99,29274,29277.99,12.36003
"30,07,23 06:19",29288.56,29289.97,29288.56,29289.97,13.15099
"30,07,23 06:04",29308.01,29308.01,29308,29308.01,1.5751
"30,07,23 05:49",29312.16,29312.74,29312.16,29312.74,5.05292
"30,07,23 05:34",29318.56,29318.57,29318.53,29318.53,7.2201
"30,07,23 05:19",29323.07,29323.07,29323.06,29323.06,1.49288
"30,07,23 05:04",29326.11,29326.11,29326.1,29326.1,1.50602
"30,07,23 04:49",29326.48,29326.49,29326.48,29326.48,2.03949
"30,07,23 04:34",29326.9,29326.9,29326.89,29326.89,1.92
"30,07,23 04:19",29316.56,29316.57,29316.56,29316.56,2.91797
"30,07,23 04:04",29312.99,29313,29312.89,29312.9,8.63469
"30,07,23 03:49",29316.01,29316.01,29316,29316.01,1.96863
"30,07,23 03:34",29316,29316.01,29316,29316,0.90529
"30,07,23 03:19",29315,29315.01,29315,29315.01,2.1072
"30,07,23 03:04",29317.99,29318,29317.99,29318,1.75013
"30,07,23 02:49",29310,29310,29309.99,29309.99,1.11655
"30,07,23 02:34",29311.38,29312.75,29311.37,29312.75,17.10527
"30,07,23 02:19",29312.71,29312.72,29310.04,29311.99,15.73293
"30,07,23 02:04",29316.01,29316.01,29316,29316.01,2.51173
"30,07,23 01:49",29324.72,29324.73,29324.72,29324.72,0.56273
"30,07,23 01:34",29332.58,29332.58,29326.19,29326.19,7.14374
"30,07,23 01:19",29336.94,29341.74,29336.94,29341.73,5.49493
"30,07,23 01:04",29346.63,29346.64,29343.44,29343.45,7.88382
"30,07,23 00:49",29336.01,29336.01,29336,29336.01,1.12841
"30,07,23 00:34",29327.16,29327.17,29327.16,29327.16,0.73183
"30,07,23 00:19",29352.91,29352.92,29352.91,29352.92,2.0661
"30,07,23 00:04",29352.92,29352.92,29352.91,29352.92,2.7296
"29,07,23 23:49",29361.15,29361.16,29361.15,29361.15,2.05045
"29,07,23 23:34",29355.85,29355.86,29355.85,29355.86,1.53825
"29,07,23 23:19",29352.34,29352.35,29352.34,29352.34,6.57652
"29,07,23 23:04",29352.36,29352.36,29352.35,29352.36,1.81168
"29,07,23 22:49",29355.1,29355.11,29355.1,29355.11,0.98651
"29,07,23 22:34",29352.62,29352.62,29352.61,29352.61,5.96708
"29,07,23 22:19",29361.13,29361.13,29361.12,29361.13,2.19144
"29,07,23 22:04",29363.99,29366.56,29363.99,29366.56,5.81214
"29,07,23 21:49",29351.43,29351.43,29351.42,29351.43,1.2058
"29,07,23 21:34",29354.46,29354.46,29354.45,29354.46,1.62814
"29,07,23 21:19",29362.01,29362.01,29360.34,29360.35,5.10996
"29,07,23 21:04",29364.78,29364.78,29364.77,29364.78,1.01919
"29,07,23 20:49",29354.75,29354.75,29354.74,29354.74,1.80995
"29,07,23 20:34",29358.96,29358.96,29358.95,29358.96,2.08445
"29,07,23 20:19",29354.01,29354.01,29352.13,29352.13,5.53622
"29,07,23 20:04",29348.12,29348.12,29348.11,29348.12,1.60337
"29,07,23 19:49",29334.53,29334.54,29334.53,29334.53,1.74331
"29,07,23 19:34",29343.63,29343.64,29343.63,29343.64,3.33831
"29,07,23 19:19",29340.34,29342.24,29340.34,29342.23,4.78579
"29,07,23 19:04",29319.98,29321.54,29319.98,29321.54,8.58408
"29,07,23 18:49",29299.95,29299.96,29299.95,29299.95,1.13275
"29,07,23 18:34",29299.95,29299.97,29299.95,29299.96,1.98906
"29,07,23 18:19",29293.99,29295.86,29293.98,29293.98,14.31732
"29,07,23 18:04",29330.01,29330.01,29327.23,29327.24,12.19144
"29,07,23 17:49",29329.99,29330,29329.99,29330,1.78745
"29,07,23 17:34",29315.99,29320,29315.99,29318,13.80658
"29,07,23 17:19",29299.02,29299.02,29297.26,29299.02,12.46229
"29,07,23 17:04",29308.44,29308.45,29307.99,29308,5.58017
"29,07,23 16:49",29295.84,29295.85,29295.84,29295.84,2.75765
"29,07,23 16:34",29295.85,29295.86,29295.85,29295.85,1.04881
"29,07,23 16:19",29293.99,29294,29293.99,29293.99,5.31607
"29,07,23 16:04",29295.2,29295.21,29295.2,29295.2,1.76295
"29,07,23 15:49",29290,29290.01,29290,29290.01,3.39565
"29,07,23 15:34",29295.44,29295.45,29295.44,29295.44,3.3281
"29,07,23 15:19",29295.87,29295.87,29295.86,29295.86,1.91376
"29,07,23 15:04",29291.24,29291.24,29291.23,29291.24,2.18485
"29,07,23 14:49",29297.66,29297.66,29295,29295.01,9.74135
"29,07,23 14:34",29299.78,29304.75,29299.77,29304.74,15.1174
"29,07,23 14:19",29313.37,29313.38,29310.51,29310.51,3.66103
"29,07,23 14:04",29290.2,29290.2,29290.19,29290.2,5.53572
"29,07,23 13:49",29292.94,29292.95,29290.88,29290.89,3.08277
"29,07,23 13:34",29310.46,29310.47,29310.46,29310.47,2.83669
"29,07,23 13:19",29315.65,29318.24,29315.64,29318.23,15.25949
"29,07,23 13:04",29299.66,29299.67,29297.99,29298,6.99367
"29,07,23 12:49",29273.7,29273.7,29272.64,29272.65,16.62808
"29,07,23 12:34",29326.2,29326.2,29326.19,29326.19,1.16351
"29,07,23 12:19",29289.99,29298.6,29289.99,29298.6,36.38881
"29,07,23 12:04",29264.46,29264.47,29264.46,29264.47,0.96038
"29,07,23 11:49",29272.38,29272.39,29270.95,29270.96,29.38096
"29,07,23 11:34",29283.61,29283.62,29283.12,29283.12,1.85092
"29,07,23 11:19",29300.71,29300.72,29297.5,29297.51,9.22444
"29,07,23 11:04",29276.86,29276.86,29276.85,29276.85,1.59174
"29,07,23 10:49",29285,29285.01,29285,29285.01,1.34036
"29,07,23 10:34",29291.42,29291.42,29291.41,29291.41,1.64744
"29,07,23 10:19",29270,29270,29269.99,29269.99,3.12445
"29,07,23 10:04",29278.01,29278.01,29278,29278,3.56973
"29,07,23 09:49",29269.95,29269.96,29265.73,29265.73,5.65735
"29,07,23 09:34",29292.53,29292.53,29292.52,29292.52,4.72145
"29,07,23 09:19",29298.3,29298.3,29298.29,29298.3,1.93447
"29,07,23 09:04",29290.9,29290.91,29288,29288,16.5511
"29,07,23 08:49",29302.49,29302.49,29301.79,29301.79,2.74486
"29,07,23 08:34",29312.38,29312.38,29312,29312,2.1213
"29,07,23 08:19",29313.03,29313.03,29313.02,29313.02,2.63538
"29,07,23 08:04",29300,29300,29298.49,29298.5,20.82205
"29,07,23 07:49",29312.07,29312.08,29312.07,29312.07,1.73669
"29,07,23 07:34",29330.82,29330.83,29330.82,29330.83,2.9185
"29,07,23 07:19",29342.29,29342.29,29342.28,29342.29,2.28619
"29,07,23 07:04",29345.29,29345.3,29345.29,29345.29,3.72744
"29,07,23 06:49",29332.65,29337.15,29332.65,29337.14,17.932
"29,07,23 06:34",29350,29350.01,29350,29350,3.42684
"29,07,23 06:19",29348.01,29350,29348,29350,19.74059
"29,07,23 06:04",29363.75,29363.76,29362.27,29362.28,25.07654
"29,07,23 05:49",29353.37,29357.33,29353.36,29357.33,9.08489
"29,07,23 05:34",29365.82,29365.82,29365.81,29365.81,3.49193
"29,07,23 05:19",29369.17,29369.17,29367.9,29367.91,3.69732
"29,07,23 05:04",29380.91,29380.92,29380.91,29380.92,0.44517
"29,07,23 04:49",29392.09,29392.09,29392.08,29392.08,1.23845
"29,07,23 04:34",29388,29388.01,29388,29388.01,3.23286
"29,07,23 04:19",29379.79,29397.85,29379.79,29387.99,51.4853
"29,07,23 04:04",29365.47,29365.48,29365.47,29365.47,2.15526
"29,07,23 03:49",29368.44,29368.45,29368.44,29368.45,1.0295
"29,07,23 03:34",29380.01,29380.01,29379.22,29379.23,3.36788
"29,07,23 03:19",29380.62,29383.93,29380.62,29383.93,26.20156
"29,07,23 03:04",29379.09,29381.48,29379.08,29381.47,3.13353
"29,07,23 02:49",29372.47,29373.98,29372.47,29373.97,20.74224
"29,07,23 02:34",29375.45,29379.2,29375.45,29376.86,9.24427
"29,07,23 02:19",29381.37,29381.37,29368.42,29368.43,36.55365
"29,07,23 02:04",29393.03,29394.85,29392.12,29394.84,51.92189
"29,07,23 01:49",29367.13,29367.88,29361.55,29361.56,28.79078
"29,07,23 01:34",29332.81,29334,29332.8,29333.99,3.70384
"29,07,23 01:19",29334.98,29334.99,29334.98,29334.99,1.88794
"29,07,23 01:04",29332.45,29332.46,29332.45,29332.46,3.07254
"29,07,23 00:49",29336.88,29336.89,29336.88,29336.89,5.40083
"29,07,23 00:34",29341.8,29341.81,29341.8,29341.81,3.06984
"29,07,23 00:19",29318.82,29324.5,29318.81,29324.5,4.00955
"29,07,23 00:04",29300.01,29305.29,29296,29305.29,24.5137
"28,07,23 23:49",29314.14,29314.15,29314.14,29314.15,0.89771
"28,07,23 23:34",29323.07,29323.07,29321.46,29321.47,5.95259
"28,07,23 23:19",29302,29302.01,29302,29302.01,0.85733
"28,07,23 23:04",29295.82,29295.82,29295.81,29295.82,2.91089
"28,07,23 22:49",29295.15,29299.99,29295.15,29299.99,9.85825
"28,07,23 22:34",29300.27,29300.27,29294.04,29294.04,4.31074
"28,07,23 22:19",29302.01,29302.01,29296.15,29296.15,6.83188
"28,07,23 22:04",29306.3,29308,29306.3,29307.99,4.63248
"28,07,23 21:49",29303.01,29306.32,29303.01,29306.31,9.14292
"28,07,23 21:34",29352.88,29352.89,29347.22,29347.22,5.61761
"28,07,23 21:19",29348.15,29348.16,29348.15,29348.16,2.75181
"28,07,23 21:04",29324.94,29324.94,29323.39,29323.4,3.01898
"28,07,23 20:49",29312.93,29317.32,29312.92,29317.31,12.56562
"28,07,23 20:34",29314.71,29318.94,29314.71,29318.93,5.52683
"28,07,23 20:19",29284.69,29284.69,29284.68,29284.68,2.81967
"28,07,23 20:04",29300.94,29300.94,29300,29300,7.50837
"28,07,23 19:49",29316.23,29322,29316.22,29321.01,9.10121
"28,07,23 19:34",29296.77,29301.26,29296.77,29301.25,1.98139
"28,07,23 19:19",29319.94,29319.95,29319.94,29319.95,1.14569
"28,07,23 19:04",29307.99,29308,29307.99,29307.99,1.17235
"28,07,23 18:49",29310.36,29315.19,29310.35,29315.19,5.62138
"28,07,23 18:34",29299.99,29300,29299.99,29300,15.3118
"28,07,23 18:19",29263.99,29264.57,29263.98,29264.56,4.35707
"28,07,23 18:04",29267.88,29267.89,29255.96,29258,22.63282
"28,07,23 17:49",29235.38,29235.39,29233.14,29233.15,10.37684
"28,07,23 17:34",29278.97,29278.97,29265.29,29278,64.3037
"28,07,23 17:19",29306.4,29309.34,29306.4,29309.34,6.14082
"28,07,23 17:04",29350.01,29350.01,29348.66,29348.67,4.72142
"28,07,23 16:49",29360.65,29376.38,29360.65,29376.37,23.91917
"28,07,23 16:34",29364.6,29370,29364.6,29369.99,6.71346
"28,07,23 16:19",29372.8,29372.8,29371.08,29371.09,17.75087
"28,07,23 16:04",29370,29370,29345.12,29351.08,72.07549
"28,07,23 15:49",29394.01,29397.22,29393.94,29397.21,10.24828
"28,07,23 15:34",29452.64,29457.17,29448.83,29453.89,26.35876
"28,07,23 15:19",29500,29500.01,29488.12,29488.12,21.64186
"28,07,23 15:04",29452.15,29467.49,29452.14,29467.49,26.30845
"28,07,23 14:49",29439.22,29447.88,29439.22,29442.92,19.49127
"28,07,23 14:34",29470.17,29471.35,29464.13,29471.35,48.31816
"28,07,23 14:19",29366,29377.5,29366,29375.99,24.15852
"28,07,23 14:04",29297.54,29304.67,29297.54,29304.08,8.97128
"28,07,23 13:49",29273.99,29276.76,29273.99,29276.76,3.2921
"28,07,23 13:34",29306.44,29319,29306.44,29318.98,26.42484
"28,07,23 13:19",29275.29,29279,29275.28,29279,10.49527
"28,07,23 13:04",29302.22,29307.07,29302.22,29307.03,19.5058
"28,07,23 12:49",29267.99,29270.73,29267.99,29270.72,7.82578
"28,07,23 12:34",29289.99,29290,29278.51,29280.85,16.05887
"28,07,23 12:19",29255.43,29257.62,29253.55,29256.01,19.00867
"28,07,23 12:04",29226,29232.5,29225.99,29232.49,17.57467
"28,07,23 11:49",29230.44,29230.44,29228.51,29228.51,9.42764
"28,07,23 11:34",29198.04,29198.05,29195.4,29197.58,11.14769
"28,07,23 11:19",29217.68,29217.69,29214.55,29214.55,3.41912
"28,07,23 11:04",29221.84,29221.84,29214,29214.01,9.21911
"28,07,23 10:49",29215.79,29215.79,29215.78,29215.78,4.02421
"28,07,23 10:34",29206.39,29206.39,29206.38,29206.39,4.29484
"28,07,23 10:19",29231.59,29232.99,29231.59,29232.98,11.23338
"28,07,23 10:04",29215.23,29217.36,29213.99,29217.36,30.76826
"28,07,23 09:49",29187.1,29197.49,29187.09,29197.48,14.25605
"28,07,23 09:34",29157.99,29158,29154.49,29154.5,11.27069
